wavelength_um,n,k
31.949,3.236,0.15673164
32.051,3.1635,0.14786272
32.154,3.0953,0.14418325
32.258,3.0288,0.14442322
32.362,2.962,0.14812234
32.468,2.8928,0.15529114
32.573,2.8193,0.16641882
32.68,2.7392,0.18252617
32.787,2.6497,0.20538266
32.895,2.5471,0.23802853
33.003,2.4265,0.28579355
33.113,2.2812,0.35849818
33.223,2.1034,0.47543194
33.333,1.8907,0.67600485
33.445,1.6773,1.0290273
33.557,1.5844,1.5768489
33.67,1.7439,2.2559699
33.784,2.2723,2.9703902
33.898,3.3548,3.4389096
34.014,4.6773,2.9659285
34.13,5.135,1.8602466
34.247,4.954,1.105664
34.364,4.6755,0.70881054
34.483,4.4361,0.49371652
34.602,4.2452,0.36791166
34.722,4.0926,0.28912609
34.843,3.9678,0.23710981
34.965,3.8633,0.2014928
35.088,3.7732,0.17661506
35.211,3.6934,0.15933649
35.336,3.6206,0.14795728
35.461,3.5519,0.14182725
35.587,3.4844,0.14131648
35.714,3.4147,0.14828497
35.842,3.3387,0.16766271
35.971,3.2509,0.2120797
36.101,3.152,0.31608594
36.232,3.1091,0.56076142
36.364,3.4267,0.83766614
36.496,3.7925,0.58775007
36.63,3.7711,0.31657326
36.765,3.6802,0.19616569
36.9,3.6039,0.14062735
37.037,3.5444,0.11130025
37.175,3.497,0.093910376
37.313,3.4579,0.082639742
37.453,3.4248,0.074814335
37.594,3.3959,0.069081158
37.736,3.3702,0.06469721
37.879,3.3472,0.061228493
38.023,3.3262,0.058407008
38.168,3.3068,0.056057756
38.314,3.2888,0.054063739
38.462,3.2721,0.05234591
38.61,3.2563,0.050844364
38.76,3.2414,0.049516002
38.911,3.2274,0.048330875
39.062,3.214,0.047264054
39.216,3.2012,0.046296341
39.37,3.189,0.045411941
39.526,3.1772,0.04459971
39.683,3.166,0.043850726
39.841,3.1551,0.043154992
40.0,3.1446,0.042507514
40.161,3.1345,0.0419022
40.323,3.1247,0.041335144
40.486,3.1153,0.040801353
40.65,3.1061,0.040297832
40.816,3.0971,0.039821476
40.984,3.0884,0.03937128
41.152,3.08,0.038943479
41.322,3.0717,0.038535845
41.494,3.0636,0.038148375
41.667,3.0558,0.037779197
41.841,3.0481,0.037426318
42.017,3.0406,0.03708861
42.194,3.0332,0.036766211
42.373,3.026,0.036457989
42.553,3.0189,0.036163087
42.735,3.012,0.035881367
42.918,3.0052,0.035611981
43.103,2.9984,0.035353784
43.29,2.9918,0.035108777
43.478,2.9853,0.034875123
43.668,2.9789,0.034653669
43.86,2.9725,0.034444419
44.053,2.9663,0.034248541
44.248,2.96,0.034064879
44.444,2.9539,0.033896606
44.643,2.9477,0.033742389
44.843,2.9416,0.033605575
45.045,2.9355,0.033487999
45.249,2.9294,0.033390666
45.455,2.9233,0.033319582
45.662,2.9171,0.033276937
45.872,2.9109,0.033268374
46.083,2.9046,0.033303265
46.296,2.8982,0.033391437
46.512,2.8915,0.033546707
46.729,2.8847,0.03378846
46.948,2.8775,0.034146516
47.17,2.8699,0.034661691
47.393,2.8618,0.035396379
47.619,2.8529,0.0364502
47.847,2.8429,0.037983359
48.077,2.8316,0.040272863
48.309,2.8181,0.043827724
48.544,2.8014,0.049658752
48.78,2.7799,0.059988355
49.02,2.7508,0.080360942
49.261,2.7126,0.12668913
49.505,2.6917,0.24332951
49.751,2.8594,0.39108932
50.0,3.0402,0.25142835
50.251,3.0228,0.12919682
50.505,2.9843,0.080458535
50.761,2.955,0.059033712
51.02,2.9336,0.048090157
51.282,2.9173,0.041801881
51.546,2.9044,0.037853103
51.813,2.8937,0.035197628
52.083,2.8846,0.033311468
52.356,2.8767,0.031910636
52.632,2.8696,0.030830144
52.91,2.8632,0.029970214
53.191,2.8573,0.029265651
53.476,2.8519,0.02867626
53.763,2.8469,0.028171471
54.054,2.8421,0.027731181
54.348,2.8375,0.027341314
54.645,2.8332,0.026991183
54.945,2.8291,0.026672602
55.249,2.8251,0.026379581
55.556,2.8213,0.02610754
55.866,2.8176,0.025852895
56.18,2.8141,0.025612555
56.497,2.8106,0.025384642
56.818,2.8072,0.025166867
57.143,2.804,0.024957946
57.471,2.8008,0.024756701
57.803,2.7977,0.024562043
58.14,2.7946,0.024372889
58.48,2.7916,0.02418896
58.824,2.7887,0.024009473
59.172,2.7859,0.023833846
59.524,2.7831,0.023661695
59.88,2.7803,0.02349274
60.241,2.7776,0.023326401
60.606,2.775,0.023162696
60.976,2.7724,0.023001048
61.35,2.7698,0.022841572
61.728,2.7673,0.022683988
62.112,2.7648,0.022527828
62.5,2.7624,0.022373401
62.893,2.76,0.022220334
63.291,2.7576,0.02206855
63.694,2.7553,0.02191787
64.103,2.753,0.021768128
64.516,2.7508,0.021619623
64.935,2.7485,0.021471902
65.359,2.7464,0.021325176
65.789,2.7442,0.021179083
66.225,2.7421,0.021033648
66.667,2.74,0.020888798
67.114,2.7379,0.020744836
67.568,2.7359,0.020601229
68.027,2.7339,0.020458359
68.493,2.7319,0.020315897
68.966,2.7299,0.020173673
69.444,2.728,0.020032259
69.93,2.7261,0.019890965
70.423,2.7242,0.019750094
70.922,2.7223,0.019609641
71.429,2.7205,0.019469398
71.942,2.7187,0.019329629
72.464,2.7169,0.019189967
72.993,2.7152,0.019050672
73.529,2.7134,0.018911673
74.074,2.7117,0.01877268
74.627,2.71,0.018633986
75.188,2.7083,0.018495623
75.758,2.7067,0.018357268
76.336,2.705,0.01821921
76.923,2.7034,0.018081227
77.519,2.7018,0.017943456
78.125,2.7003,0.017805683
78.74,2.6987,0.017668193
79.365,2.6972,0.017530676
80.0,2.6957,0.017393369
80.645,2.6942,0.017256111
81.301,2.6927,0.0171189
81.967,2.6912,0.016981813
82.645,2.6898,0.016844716
83.333,2.6884,0.016707922
84.034,2.687,0.01657087
84.746,2.6856,0.016434068
85.47,2.6842,0.016297327
86.207,2.6829,0.016160562
86.957,2.6815,0.01602372
87.719,2.6802,0.01588717
88.496,2.6789,0.015750388
89.286,2.6776,0.015613767
90.09,2.6764,0.015477132
90.909,2.6751,0.015340515
91.743,2.6739,0.015203867
92.593,2.6727,0.015067125
93.458,2.6715,0.014930554
94.34,2.6703,0.014793884
95.238,2.6691,0.014657279
96.154,2.6679,0.014520679
97.087,2.6668,0.014384045
98.039,2.6657,0.014247327
99.01,2.6645,0.014110585
100.0,2.6634,0.013973881
101.01,2.6624,0.013837173
102.04,2.6613,0.013700425
103.09,2.6602,0.013563797
104.17,2.6592,0.01342642
105.26,2.6582,0.01329012
106.38,2.6571,0.013153216
107.53,2.6561,0.01301571
108.7,2.6552,0.012878662
109.89,2.6542,0.012742019
111.11,2.6532,0.012605001
112.36,2.6523,0.012467799
113.64,2.6513,0.012330404
114.94,2.6504,0.012193681
116.28,2.6495,0.01205614
117.65,2.6486,0.011918758
119.05,2.6477,0.011781412
120.48,2.6469,0.011644278
121.95,2.646,0.011506826
123.46,2.6452,0.011368972
125.0,2.6443,0.011231596
126.58,2.6435,0.011094205
128.21,2.6427,0.010956063
129.87,2.6419,0.010818562
131.58,2.6411,0.010680734
133.33,2.6403,0.010543106
135.14,2.6396,0.010404704
136.99,2.6388,0.010266827
138.89,2.6381,0.0101289
140.85,2.6374,0.0099905977
142.86,2.6367,0.0098525939
144.93,2.636,0.0097143803
147.06,2.6353,0.0095761942
149.25,2.6346,0.0094380663
151.52,2.6339,0.0092991804
153.85,2.6333,0.0091607465
156.25,2.6326,0.00902233
158.73,2.632,0.008883741
161.29,2.6314,0.0087450505
163.93,2.6307,0.0086065202
166.67,2.6301,0.0084673171
169.49,2.6296,0.0083286189
172.41,2.629,0.0081897212
175.44,2.6284,0.0080504624
178.57,2.6278,0.0079115049
181.82,2.6273,0.0077722531
185.19,2.6268,0.0076328336
188.68,2.6262,0.0074936587
192.31,2.6257,0.007354228
196.08,2.6252,0.00721479
200.0,2.6247,0.0070752989
204.08,2.6242,0.0069357335
208.33,2.6238,0.0067960962
212.77,2.6233,0.0066561636
217.39,2.6229,0.0065164801
222.22,2.6224,0.0063765214
227.27,2.622,0.0062365898
232.56,2.6216,0.0060964914
238.1,2.6212,0.0059562766
243.9,2.6207,0.0058162016
250.0,2.6204,0.0056758857
256.41,2.62,0.0055355677
263.16,2.6196,0.005395056
270.27,2.6192,0.0052546227
277.78,2.6189,0.0051140073
285.71,2.6186,0.0049734456
294.12,2.6182,0.0048326282
303.03,2.6179,0.0046918544
312.5,2.6176,0.0045509625
322.58,2.6173,0.0044100135
333.33,2.617,0.0042689984
344.83,2.6167,0.0041278245
357.14,2.6164,0.0039866739
370.37,2.6162,0.003845381
384.62,2.6159,0.0037039825
400.0,2.6157,0.0035625908
416.67,2.6155,0.0034210554
434.78,2.6152,0.0032795054
454.55,2.615,0.0031377937
476.19,2.6148,0.0029960595
500.0,2.6146,0.0028542256
526.32,2.6144,0.0027122986
555.56,2.6143,0.0025703034
588.24,2.6141,0.0024282232
625.0,2.6139,0.0022860844
666.67,2.6138,0.0021438292
714.29,2.6137,0.0020015011
769.23,2.6135,0.0018591062
833.33,2.6134,0.0017166166
909.09,2.6133,0.0015740324
1000.0,2.6132,0.0014313765
