orbit_index,time_s,time_s_end,t_orb_s,M_out_orbit,M_sink_orbit,M_loss_orbit,M_out_per_orbit,M_sink_per_orbit,M_loss_per_orbit,mass_loss_frac_per_orbit,M_out_cum,M_sink_cum,M_loss_cum,r_RM,T_M,slope_dlnM_dlnr
1251,28730039.040000003,28719842.32346155,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1252,28755285.12,28742799.83131404,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1253,28767908.16,28765757.339166526,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1254,28793154.240000002,28788714.847019013,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1255,28818400.32,28811672.3548715,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1256,28843646.400000002,28834629.862723988,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1257,28868892.48,28857587.370576475,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1258,28881515.52,28880544.87842896,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1259,28906761.6,28903502.38628145,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1260,28932007.68,28926459.894133933,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1261,28957253.76,28949417.401986424,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1262,28982499.84,28972374.909838907,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1263,29007745.92,28995332.4176914,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1264,29020368.96,29018289.925543886,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1265,29045615.040000003,29041247.433396373,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1266,29070861.12,29064204.94124886,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1267,29096107.200000003,29087162.449101347,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1268,29121353.28,29110119.956953835,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1269,29133976.32,29133077.464806322,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1270,29159222.400000002,29156034.97265881,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1271,29184468.48,29178992.480511297,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1272,29209714.560000002,29201949.988363784,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1273,29234960.64,29224907.49621627,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1274,29260206.720000003,29247865.00406876,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1275,29272829.76,29270822.511921246,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1276,29298075.84,29293780.01977373,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1277,29323321.92,29316737.52762622,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1278,29348568.0,29339695.035478704,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1279,29373814.080000002,29362652.543331195,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1280,29386437.12,29385610.051183682,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1281,29411683.200000003,29408567.55903617,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1282,29436929.28,29431525.066888656,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1283,29462175.36,29454482.57474114,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1284,29487421.44,29477440.08259363,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1285,29512667.52,29500397.590446115,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1286,29525290.560000002,29523355.098298606,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1287,29550536.64,29546312.606151093,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1288,29575782.720000003,29569270.11400358,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1289,29601028.8,29592227.621856067,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1290,29626274.880000003,29615185.129708555,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1291,29638897.92,29638142.63756104,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1292,29664144.0,29661100.145413525,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1293,29689390.080000002,29684057.653266016,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1294,29714636.16,29707015.1611185,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1295,29739882.240000002,29729972.66897099,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1296,29765128.32,29752930.176823474,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1297,29777751.36,29775887.68467596,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1298,29802997.44,29798845.192528453,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1299,29828243.52,29821802.700380936,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1300,29853489.6,29844760.208233427,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1301,29878735.68,29867717.71608591,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1302,29891358.720000003,29890675.2239384,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1303,29916604.8,29913632.73179089,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1304,29941850.880000003,29936590.239643376,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1305,29967096.96,29959547.747495864,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1306,29992343.040000003,29982505.25534835,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1307,30017589.12,30005462.763200838,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1308,30030212.16,30028420.27105332,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1309,30055458.240000002,30051377.778905813,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1310,30080704.32,30074335.286758296,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1311,30105950.400000002,30097292.794610787,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1312,30131196.48,30120250.30246327,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1313,30143819.52,30143207.810315758,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1314,30169065.6,30166165.31816825,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1315,30194311.68,30189122.826020733,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1316,30219557.76,30212080.333873224,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1317,30244803.84,30235037.841725707,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1318,30270049.92,30257995.349578198,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1319,30282672.96,30280952.857430685,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1320,30307919.040000003,30303910.365283173,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1321,30333165.12,30326867.87313566,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1322,30358411.200000003,30349825.380988147,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1323,30383657.28,30372782.888840634,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1324,30396280.32,30395740.396693118,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1325,30421526.400000002,30418697.90454561,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1326,30446772.48,30441655.412398092,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1327,30472018.560000002,30464612.920250583,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1328,30497264.64,30487570.428103067,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1329,30522510.720000003,30510527.935955558,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1330,30535133.76,30533485.443808045,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1331,30560379.84,30556442.95166053,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1332,30585625.92,30579400.45951302,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1333,30610872.0,30602357.967365503,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1334,30636118.080000002,30625315.475217994,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1335,30648741.12,30648272.983070478,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1336,30673987.200000003,30671230.49092297,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1337,30699233.28,30694187.998775456,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1338,30724479.36,30717145.50662794,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1339,30749725.44,30740103.01448043,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1340,30774971.52,30763060.522332914,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1341,30787594.560000002,30786018.030185405,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1342,30812840.64,30808975.53803789,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1343,30838086.720000003,30831933.04589038,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1344,30863332.8,30854890.553742863,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1345,30888578.880000003,30877848.061595354,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1346,30901201.92,30900805.56944784,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1347,30926448.0,30923763.077300325,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1348,30951694.080000002,30946720.585152816,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1349,30976940.16,30969678.0930053,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1350,31002186.240000002,30992635.60085779,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1351,31027432.32,31015593.108710274,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1352,31040055.36,31038550.61656276,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1353,31065301.44,31061508.12441525,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1354,31090547.52,31084465.632267736,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1355,31115793.6,31107423.140120227,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1356,31141039.68,31130380.64797271,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1357,31153662.720000003,31153338.1558252,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1358,31178908.8,31176295.663677685,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1359,31204154.880000003,31199253.171530176,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1360,31229400.96,31222210.67938266,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1361,31254647.040000003,31245168.18723515,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1362,31279893.12,31268125.695087634,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1363,31292516.16,31291083.20294012,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1364,31317762.240000002,31314040.710792612,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1365,31343008.32,31336998.218645096,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1366,31368254.400000002,31359955.726497587,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1367,31393500.48,31382913.23435007,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1368,31406123.52,31405870.742202558,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1369,31431369.6,31428828.250055045,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1370,31456615.68,31451785.757907532,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1371,31481861.76,31474743.26576002,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1372,31507107.84,31497700.773612507,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1373,31532353.92,31520658.281464998,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1374,31544976.96,31543615.78931748,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1375,31570223.040000003,31566573.297169972,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1376,31595469.12,31589530.805022456,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1377,31620715.200000003,31612488.312874947,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1378,31645961.28,31635445.82072743,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1379,31658584.32,31658403.328579918,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1380,31683830.400000002,31681360.83643241,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1381,31709076.48,31704318.344284892,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1382,31734322.560000002,31727275.852137383,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1383,31759568.64,31750233.359989867,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1384,31784814.720000003,31773190.867842358,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1385,31797437.76,31796148.37569484,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1386,31822683.84,31819105.88354733,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1387,31847929.92,31842063.391399816,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1388,31873176.0,31865020.899252303,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1389,31898422.080000002,31887978.407104794,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1390,31911045.12,31910935.914957277,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1391,31936291.200000003,31933893.42280977,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1392,31961537.28,31956850.930662252,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1393,31986783.360000003,31979808.438514743,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1394,32012029.44,32002765.946367227,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1395,32037275.52,32025723.454219714,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1396,32049898.560000002,32048680.962072205,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1397,32075144.64,32071638.46992469,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1398,32100390.720000003,32094595.97777718,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1399,32125636.8,32117553.485629663,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1400,32150882.880000003,32140510.993482154,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1401,32163505.92,32163468.501334637,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1402,32188752.0,32186426.009187125,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1403,32213998.080000002,32209383.517039612,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1404,32239244.16,32232341.0248921,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1405,32264490.240000002,32255298.532744586,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1406,32289736.32,32278256.040597074,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1407,32302359.360000003,32301213.548449565,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1408,32327605.44,32324171.05630205,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1409,32352851.52,32347128.564154536,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1410,32378097.6,32370086.072007023,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1411,32403343.68,32393043.57985951,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1412,32428589.76,32416001.087711997,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1413,32441212.8,32438958.595564485,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1414,32466458.880000003,32461916.103416976,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1415,32491704.96,32484873.61126946,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1416,32516951.040000003,32507831.11912195,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1417,32542197.12,32530788.626974434,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1418,32554820.16,32553746.13482692,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1419,32580066.240000002,32576703.64267941,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1420,32605312.32,32599661.150531895,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1421,32630558.400000002,32622618.658384383,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1422,32655804.48,32645576.16623687,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1423,32681050.560000002,32668533.674089357,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
1424,32693673.6,32691491.181941845,22957.50785248725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448738752028323,2000.0,
