T_M,s,Q_pr
2000.0,3.149489004774151e-06,0.8617250950955798
2000.0,4.61657747967013e-06,0.7423549301029273
2000.0,6.767062083242849e-06,0.6550073988064424
2000.0,9.919280991193291e-06,0.5915728478179008
2000.0,1.4539860011909036e-05,0.5455164889529995
2000.0,2.1312787625797413e-05,0.5138406763850759
2000.0,3.1240666417028575e-05,0.49269644685322245
2000.0,4.5793129238462956e-05,0.4786671649059897
2000.0,6.712439028853553e-05,0.46990060437677544
2000.0,9.839213538224856e-05,0.46568960672038645
2000.0,0.0001442249570307409,0.46465166796990653
2000.0,0.00021140752916591187,0.4652793128450055
2000.0,0.00030988494854264186,0.4664619046837714
2000.0,0.0004542349163823433,0.46748007893122506
2000.0,0.0006658256886345107,0.46853609902889914
2000.0,0.000975979238180055,0.47145248058285666
2000.0,0.0014306078747306974,0.4940787347217057
2000.0,0.0020970106854505707,0.5851197099725581
2000.0,0.0030738358795359385,0.7448710451954881
2000.0,0.004505683771607652,0.8978555015773211
2000.0,0.006604512096720485,0.9849906891588359
2000.0,0.009681012305078729,0.9979788248660095
2000.0,0.014190601497667654,0.9991821192912554
2000.0,0.02080083823051906,0.9997620015796871
2000.0,0.030490241809928712,0.9999609888801329
2000.0,0.04469314338803587,0.9999886333573625
2000.0,0.06551201129710572,0.9999948593327291
2000.0,0.09602868133327577,0.9999980643518704
2000.0,0.14076056368941353,0.9999993399376825
2000.0,0.2063293592608744,0.9999997838489881
2000.0,0.3024412760021134,0.9999999320684209
2000.0,0.4433238476456204,0.9999999791258133
2000.0,0.6498320483542196,0.9999999934119091
2000.0,0.9525354733585204,0.9999999983160923
2000.0,1.396243583714055,0.9999999997558189
2000.0,2.046638891241483,1.0
2000.0,3.0,1.0
2300.0,1e-06,1.151480662142628
2300.0,1.465817938297957e-06,1.097831331685597
2300.0,2.148622228236069e-06,0.9584655071744284
2300.0,3.149489004774151e-06,0.8196116072232527
2300.0,4.61657747967013e-06,0.7099189450305597
2300.0,6.767062083242849e-06,0.6314775915745875
2300.0,9.919280991193291e-06,0.5744131533874032
2300.0,1.4539860011909036e-05,0.5322952789458681
2300.0,2.1312787625797413e-05,0.5034001973440201
2300.0,3.1240666417028575e-05,0.48373919667593396
2300.0,4.5793129238462956e-05,0.4702864296142122
2300.0,6.712439028853553e-05,0.4613559388152611
2300.0,9.839213538224856e-05,0.456445421806597
2300.0,0.0001442249570307409,0.45444978043631196
2300.0,0.00021140752916591187,0.45398069822305
2300.0,0.00030988494854264186,0.45420458108259965
2300.0,0.0004542349163823433,0.4544933735530672
2300.0,0.0006658256886345107,0.45507116327764807
2300.0,0.000975979238180055,0.46064172522667307
2300.0,0.0014306078747306974,0.5011596082683842
2300.0,0.0020970106854505707,0.6209338676713418
2300.0,0.0030738358795359385,0.7859073366701592
2300.0,0.004505683771607652,0.9198608923790711
