time,mass_initial,mass_remaining,mass_lost,mass_diff,error_percent,tolerance_percent,mass_loss_rp_mars,mass_loss_hydro_drag,mass_loss_surface_solid_marsRP
33337448.64,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33350071.68,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33362694.720000003,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33375317.76,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33387940.8,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33400563.84,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33413186.880000003,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33425809.92,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33438432.96,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33451056.0,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33463679.040000003,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33476302.080000002,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33488925.12,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33501548.16,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33514171.200000003,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33526794.240000002,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33539417.28,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33552040.32,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33564663.36000001,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33577286.4,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33589909.440000005,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33602532.480000004,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33615155.52,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33627778.56,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33640401.6,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33653024.64,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33665647.68,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33678270.72,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33690893.76,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33703516.800000004,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33716139.84,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33728762.88,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33741385.92,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33754008.96,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33766632.0,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33779255.04,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33791878.08,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33804501.120000005,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33817124.160000004,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33829747.2,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33842370.24,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33854993.28,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33867616.32,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33880239.36,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33892862.4,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33905485.440000005,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33918108.480000004,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33930731.52,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33943354.56,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33955977.6,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33968600.64,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33981223.68,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
33993846.72,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34006469.76,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34019092.800000004,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34031715.84,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34044338.88,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34056961.92,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34069584.96,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34082208.0,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34094831.04,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34107454.08,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34120077.120000005,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34132700.160000004,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34145323.2,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34157946.24,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34170569.28,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34183192.32,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34195815.36,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34208438.4,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34221061.440000005,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34233684.480000004,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34246307.52,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34258930.56,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34271553.6,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34284176.64,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34296799.68,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34309422.72,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34322045.76,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34334668.800000004,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34347291.84,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34359914.88,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34372537.92,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34385160.96,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34397784.0,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34410407.04,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34423030.08,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34435653.120000005,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34448276.160000004,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34460899.2,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34473522.24,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34486145.28,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34498768.32,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34511391.36,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34524014.4,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34536637.440000005,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34549260.480000004,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34561883.52,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34574506.56,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34587129.6,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34599752.64,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34612375.68,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34624998.72,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34637621.76,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34650244.800000004,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34662867.84,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34675490.88,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34688113.92,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34700736.96,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34713360.0,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34725983.04,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34738606.08,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34751229.120000005,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34763852.160000004,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34776475.2,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34789098.24,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34801721.28,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34814344.32,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34826967.36,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34839590.4,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34852213.440000005,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34864836.480000004,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34877459.52,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34890082.56,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34902705.6,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34915328.64,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34927951.68,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34940574.72,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34953197.76,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34965820.800000004,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34978443.84,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
34991066.88,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35003689.92,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35016312.96,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35028936.0,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35041559.04,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35054182.08,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35066805.120000005,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35079428.160000004,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35092051.2,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35104674.24,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35117297.28,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35129920.32,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35142543.36,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35155166.4,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35167789.440000005,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35180412.480000004,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35193035.52,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35205658.56,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35218281.6,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35230904.64,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35243527.68,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35256150.72,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35268773.76,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35281396.800000004,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35294019.84,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35306642.88,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35319265.92,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35331888.96,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35344512.0,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35357135.04,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35369758.08,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35382381.120000005,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35395004.160000004,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35407627.2,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35420250.24,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35432873.28,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35445496.32,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35458119.36,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35470742.4,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35483365.440000005,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35495988.480000004,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35508611.52,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35521234.56,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35533857.6,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35546480.64,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35559103.68,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35571726.72,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35584349.76,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35596972.800000004,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35609595.84,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35622218.88,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35634841.92,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35647464.96,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35660088.0,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35672711.04,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35685334.08,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35697957.120000005,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35710580.160000004,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35723203.2,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35735826.24,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35748449.28,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35761072.32,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35773695.36,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35786318.4,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35798941.440000005,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35811564.480000004,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35824187.52,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35836810.56,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35849433.6,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35862056.64,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35874679.68,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35887302.72,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35899925.76,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35912548.800000004,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35925171.84,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35937794.88,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35950417.92,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35963040.96,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35975664.0,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
35988287.04,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36000910.08,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36013533.120000005,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36026156.160000004,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36038779.2,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36051402.24,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36064025.28,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36076648.32,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36089271.36,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36101894.4,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36114517.440000005,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36127140.480000004,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36139763.52,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36152386.56,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36165009.6,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36177632.64,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36190255.68,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36202878.72,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36215501.76,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36228124.800000004,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36240747.84,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36253370.88,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36265993.92,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36278616.96,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36291240.0,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36303863.04,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36316486.08,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36329109.120000005,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36341732.160000004,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36354355.2,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36366978.24,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36379601.28,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36392224.32,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36404847.36,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36417470.4,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36430093.440000005,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36442716.480000004,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36455339.52,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36467962.56,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36480585.6,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36493208.64,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36505831.68,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36518454.72,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36531077.76,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36543700.800000004,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36556323.84,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36568946.88,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36581569.92,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36594192.96,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36606816.0,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36619439.04,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36632062.08,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36644685.120000005,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36657308.160000004,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36669931.2,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36682554.24,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36695177.28,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36707800.32,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36720423.36,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36733046.4,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36745669.440000005,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36758292.480000004,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36770915.52,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36783538.56,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36796161.6,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36808784.64,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36821407.68,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36834030.72,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36846653.760000005,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36859276.800000004,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36871899.84,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36884522.88,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36897145.92,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36909768.96,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36922392.0,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36935015.04,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
36947638.08,1e-05,1e-05,0.0,0.0,0.0,0.5,0.0,0.0,0.0
