orbit_index,time_s,time_s_end,t_orb_s,M_out_orbit,M_sink_orbit,M_loss_orbit,M_out_per_orbit,M_sink_per_orbit,M_loss_per_orbit,mass_loss_frac_per_orbit,M_out_cum,M_sink_cum,M_loss_cum,r_RM,T_M,slope_dlnM_dlnr
854,19628507.224334598,19620860.840178125,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3343.7091766950443,
855,19648505.70342205,19643836.087063577,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3343.236810069159,
856,19668504.182509504,19666811.333949033,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3342.764711174079,
857,19698501.901140682,19689786.58083449,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3342.0570611449707,
858,19718500.380228132,19712761.827719938,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3341.5856286625913,
859,19738498.859315585,19735737.074605394,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3341.114460610956,
860,19768496.577946763,19758712.32149085,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3340.4082078600195,
861,19788495.057034217,19781687.568376303,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3339.937702961056,
862,19808493.53612167,19804662.81526176,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3339.4674649282665,
863,19828492.015209123,19827638.062147215,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3338.9974901388214,
864,19858489.7338403,19850613.309032667,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3338.2930250871686,
865,19878488.212927755,19873588.555918124,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3337.8237105156522,
866,19898486.692015205,19896563.802803576,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3337.3546616464223,
867,19928484.410646386,19919539.049689032,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3336.6515802988015,
868,19948482.889733836,19942514.296574485,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3336.1831895843757,
869,19968481.36882129,19965489.54345994,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3335.7150600803334,
870,19988479.847908743,19988464.790345397,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3335.2471951219886,
871,20018477.56653992,20011440.03723085,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3334.5458874622445,
872,20038476.045627374,20034415.284116305,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3334.078677739694,
873,20058474.524714824,20057390.531001758,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3333.611728076295,
874,20088472.243346006,20080365.777887214,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3332.9117961108354,
875,20108470.722433455,20103341.024772666,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3332.4455000217104,
876,20128469.20152091,20126316.271658123,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3331.9794660898406,
877,20158466.920152087,20149291.518543575,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3331.2809022950714,
878,20178465.39923954,20172266.76542903,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3330.8155189281306,
879,20198463.878326993,20195242.012314487,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3330.3503946287083,
880,20218462.357414447,20218217.25919994,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3329.885531318987,
881,20248460.076045625,20241192.506085396,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3329.188721334823,
882,20268458.55513308,20264167.752970852,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3328.7245057344703,
883,20288457.034220528,20287142.9998563,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3328.260548081261,
884,20318454.752851706,20310118.246741757,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3327.5650976043553,
885,20338453.23193916,20333093.493627213,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3327.1017863930374,
886,20358451.711026613,20356068.740512665,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3326.6387334410083,
887,20388449.42965779,20379043.98739812,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3325.9446366457883,
888,20408447.908745244,20402019.234283578,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3325.4822269977353,
889,20428446.387832697,20424994.48116903,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3325.0200744932845,
890,20448444.866920147,20447969.728054482,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3324.5581791033023,
891,20478442.58555133,20470944.97493994,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3323.865816558121,
892,20498441.06463878,20493920.22182539,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3323.404561661933,
893,20518439.543726232,20516895.468710847,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3322.943562802624,
894,20548437.26235741,20539870.7155963,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3322.2525436669753,
895,20568435.741444863,20562845.962481756,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3321.7921840561753,
896,20588434.220532317,20585821.209367212,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3321.3320788748056,
897,20618431.939163495,20608796.456252664,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3320.642399330133,
898,20638430.41825095,20631771.70313812,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3320.182930307005,
899,20658428.8973384,20654746.950023577,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3319.7237165279103,
900,20678427.37642585,20677722.19690903,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3319.2647560556447,
901,20708425.09505703,20700697.44379448,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3318.5767915106217,
902,20728423.574144483,20723672.690679938,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3318.11846443086,
903,20748422.053231936,20746647.937565394,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3317.660391501829,
904,20778419.771863114,20769623.184450846,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3316.9737545295557,
905,20798418.250950567,20792598.431336302,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3316.5163137694562,
906,20818416.73003802,20815573.67822176,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3316.0591236755686,
907,20848414.4486692,20838548.92510721,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3315.3738124201864,
908,20868412.927756652,20861524.171992667,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3314.9172514516586,
909,20888411.4068441,20884499.41887812,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3314.4609438515117,
910,20908409.885931555,20907474.66576357,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3314.0048858166924,
911,20938407.604562733,20930449.912649028,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3313.3212706143827,
912,20958406.083650187,20953425.159534484,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3312.8658389827224,
913,20978404.56273764,20976400.406419937,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3312.410659639329,
914,21008402.281368818,20999375.653305393,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3311.728357320719,
915,21028400.76045627,21022350.90019085,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3311.273802285958,
916,21048399.23954372,21045326.147076298,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3310.8194951115975,
917,21068397.718631174,21068301.393961754,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3310.3654391520113,
918,21098395.437262353,21091276.64084721,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3309.684819888192,
919,21118393.916349806,21114251.887732662,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3309.2313855294096,
920,21138392.39543726,21137227.13461812,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3308.778197978133,
921,21168390.114068437,21160202.381503575,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3308.098884211208,
922,21188388.59315589,21183177.628389027,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3307.6463170831507,
923,21208387.072243344,21206152.875274483,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3307.1939985741024,
924,21238384.790874522,21229128.12215994,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3306.515983293409,
925,21258383.269961976,21252103.36904539,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3306.0642822308932,
926,21278381.749049425,21275078.615930844,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3305.6128272391084,
927,21298380.22813688,21298053.8628163,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3305.161619783186,
928,21328377.946768057,21321029.109701753,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3304.4852691116807,
929,21348376.42585551,21344004.35658721,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3304.034676451927,
930,21368374.904942963,21366979.603472665,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3303.5843288225365,
931,21398372.62357414,21389954.850358117,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3302.9092684419156,
932,21418371.102661595,21412930.097243574,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3302.4595344514337,
933,21438369.581749044,21435905.344129026,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3302.0100454434582,
934,21468367.300380226,21458880.591014482,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3301.3362702834347,
935,21488365.779467676,21481855.837899935,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3300.887391982078,
936,21508364.25855513,21504831.08478539,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3300.43875798386,
937,21528362.737642583,21527806.331670847,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3299.9903679057174,
938,21558360.45627376,21550781.5785563,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3299.3182391967216,
939,21578358.935361214,21573756.825441755,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3298.870457216029,
940,21598357.414448667,21596732.07232721,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3298.422918510424,
941,21628355.133079845,21619707.319212664,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3297.7520651286345,
942,21648353.6121673,21642682.56609812,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3297.3051333831113,
943,21668352.09125475,21665657.812983572,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3296.8584430458423,
944,21698349.809885927,21688633.059869025,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3296.1888618193298,
945,21718348.28897338,21711608.30675448,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3295.742775553377,
946,21738346.768060833,21734583.553639937,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3295.296931844665,
947,21758345.247148287,21757558.80052539,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3294.851328502031,
948,21788342.965779465,21780534.047410846,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3294.1833758500343,
949,21808341.444866918,21803509.2942963,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3293.7383740099153,
950,21828339.923954368,21826484.54118175,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3293.2936137110964,
951,21858337.64258555,21849459.78806721,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3292.62692179297,
952,21878336.121673,21872435.03495266,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3292.1827617458175,
953,21898334.600760452,21895410.281838115,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3291.738839726552,
954,21928332.31939163,21918385.52872357,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3291.0734069617815,
955,21948330.798479084,21941360.775609024,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3290.630082628142,
956,21968329.277566537,21964336.02249448,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3290.1869988329677,
957,21988327.75665399,21987311.269379936,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3289.7441520574603,
958,22018325.47528517,22010286.51626539,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3289.0803302666873,
959,22038323.95437262,22033261.76315084,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3288.6380786615887,
960,22058322.43346007,22056237.010036297,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3288.196066562872,
961,22088320.15209125,22079212.25692175,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3287.533491902214,
962,22108318.631178703,22102187.503807206,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3287.0920728521583,
963,22128317.110266156,22125162.75069266,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3286.6508894413164,
964,22148315.58935361,22148137.997578118,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3286.2099445110357,
965,22178313.307984788,22171113.24446357,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3285.548968746013,
966,22198311.78707224,22194088.491349027,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3285.1086143622315,
967,22218310.26615969,22217063.73823448,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3284.6684946386927,
968,22248307.984790873,22240038.985119935,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3284.008759020087,
969,22268306.463878322,22263014.232005388,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3283.569228766747,
970,22288304.942965776,22285989.478890844,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3283.1299345635507,
971,22318302.661596954,22308964.725776296,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3282.4714328688538,
972,22338301.140684407,22331939.972661752,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3282.0327253507667,
973,22358299.61977186,22354915.21954721,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3281.594251825759,
974,22378298.098859314,22377890.46643266,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3281.1560133444113,
975,22408295.817490492,22400865.713318117,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3280.4990934002108,
976,22428294.29657794,22423840.96020357,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3280.061439140043,
977,22448292.775665395,22446816.20708902,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3279.6240179053034,
978,22478290.494296573,22469791.453974478,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3278.968323954662,
979,22498288.973384026,22492766.700859934,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3278.531485883048,
980,22518287.45247148,22515741.947745387,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3278.0948804635577,
981,22548285.171102658,22538717.194630843,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3277.440408120858,
982,22568283.65019011,22561692.4415163,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3277.0043831200255,
983,22588282.129277565,22584667.68840175,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3276.5685904858337,
984,22608280.608365014,22607642.935287204,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3276.1330295161974,
985,22638278.326996196,22630618.182172664,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3275.4801220402937,
986,22658276.806083646,22653593.429058112,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3275.0451390628623,
987,22678275.2851711,22676568.67594357,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3274.610387495556,
988,22708273.003802277,22699543.922829024,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3273.958692081174,
989,22728271.48288973,22722519.169714477,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3273.524517465885,
990,22748269.961977184,22745494.416599933,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3273.090572161708,
991,22778267.680608362,22768469.663485385,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3272.4400862211696,
992,22798266.159695815,22791444.91037084,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3272.0067151643802,
993,22818264.638783265,22814420.157256294,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3271.573574867162,
994,22838263.11787072,22837395.40414175,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3271.1406629119915,
995,22868260.836501896,22860370.651027203,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3270.4917252108285,
996,22888259.31558935,22883345.89791266,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3270.059385113332,
997,22908257.794676803,22906321.144798115,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3269.6272748298434,
998,22938255.51330798,22929296.391683567,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3268.979535769536,
999,22958253.992395435,22952271.638569023,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3268.547996026071,
1000,22978252.471482888,22975246.88545448,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3268.1166826034973,
1001,22998250.950570337,22998222.132339932,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3267.6855980549426,
1002,23028248.669201516,23021197.379225384,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3267.039395820903,
1003,23048247.14828897,23044172.62611084,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3266.6088794315756,
1004,23068245.627376422,23067147.872996297,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3266.1785884249452,
1005,23098243.3460076,23090123.11988175,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3265.533578450974,
1006,23118241.825095054,23113098.366767205,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3265.103853580456,
1007,23138240.304182507,23136073.61365266,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3264.674356305935,
1008,23168238.022813685,23159048.860538114,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3264.0305323139223,
1009,23188236.50190114,23182024.10742357,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3263.601599030385,
1010,23208234.98098859,23204999.35430902,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3263.1728900147828,
1011,23228233.46007604,23227974.601194475,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3262.7444076407805,
1012,23258231.17870722,23250949.84807993,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3262.102104270659,
1013,23278229.657794673,23273925.094965383,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3261.674183558613,
1014,23298228.136882126,23296900.34185084,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3261.2464862028337,
1015,23328225.855513304,23319875.588736296,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3260.605362196495,
1016,23348224.334600758,23342850.835621748,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3260.178225517681,
1017,23368222.81368821,23365826.082507204,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3259.751313201406,
1018,23398220.53231939,23388801.32939266,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3259.111363053623,
1019,23418219.01140684,23411776.57627811,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3258.685008804513,
1020,23438217.490494292,23434751.823163565,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3258.2588773070165,
1021,23458215.969581746,23457727.07004902,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3257.83296923535,
1022,23488213.688212924,23480702.316934474,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3257.194523748068,
1023,23508212.167300377,23503677.56381993,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3256.769171449376,
1024,23528210.64638783,23526652.810705386,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3256.3440410008775,
1025,23558208.36501901,23549628.05759084,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3255.70676168413,
1026,23578206.84410646,23572603.304476295,22975.24688545448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,3255.2821860400254,
